best m,c is 1.400000,25.490000 with error 11.974397 in direction 0
best m,c is 1.400000,25.500000 with error 11.971937 in direction 0
best m,c is 1.400000,25.510000 with error 11.969484 in direction 0
best m,c is 1.390000,25.520000 with error 11.966861 in direction 7
best m,c is 1.390000,25.530000 with error 11.963996 in direction 0
best m,c is 1.390000,25.540000 with error 11.961138 in direction 0
best m,c is 1.390000,25.550000 with error 11.958289 in direction 0
best m,c is 1.390000,25.560000 with error 11.955447 in direction 0
best m,c is 1.390000,25.570000 with error 11.952612 in direction 0
best m,c is 1.390000,25.580000 with error 11.949786 in direction 0
best m,c is 1.390000,25.590000 with error 11.946967 in direction 0
best m,c is 1.390000,25.600000 with error 11.944156 in direction 0
best m,c is 1.390000,25.610000 with error 11.941352 in direction 0
best m,c is 1.390000,25.620000 with error 11.938557 in direction 0
best m,c is 1.390000,25.630000 with error 11.935768 in direction 0
best m,c is 1.390000,25.640000 with error 11.932988 in direction 0
best m,c is 1.390000,25.650000 with error 11.930216 in direction 0
best m,c is 1.390000,25.660000 with error 11.927451 in direction 0
best m,c is 1.390000,25.670000 with error 11.924694 in direction 0
best m,c is 1.390000,25.680000 with error 11.921944 in direction 0
best m,c is 1.390000,25.690000 with error 11.919203 in direction 0
best m,c is 1.390000,25.700000 with error 11.916469 in direction 0
best m,c is 1.390000,25.710000 with error 11.913743 in direction 0
best m,c is 1.390000,25.720000 with error 11.911025 in direction 0
best m,c is 1.390000,25.730000 with error 11.908314 in direction 0
best m,c is 1.390000,25.740000 with error 11.905611 in direction 0
best m,c is 1.390000,25.750000 with error 11.902916 in direction 0
best m,c is 1.390000,25.760000 with error 11.900229 in direction 0
best m,c is 1.390000,25.770000 with error 11.897550 in direction 0
best m,c is 1.390000,25.780000 with error 11.894878 in direction 0
best m,c is 1.390000,25.790000 with error 11.892215 in direction 0
best m,c is 1.390000,25.800000 with error 11.889559 in direction 0
best m,c is 1.390000,25.810000 with error 11.886911 in direction 0
best m,c is 1.390000,25.820000 with error 11.884270 in direction 0
best m,c is 1.390000,25.830000 with error 11.881638 in direction 0
best m,c is 1.390000,25.840000 with error 11.879013 in direction 0
best m,c is 1.390000,25.850000 with error 11.876397 in direction 0
best m,c is 1.390000,25.860000 with error 11.873788 in direction 0
best m,c is 1.390000,25.870000 with error 11.871187 in direction 0
best m,c is 1.390000,25.880000 with error 11.868593 in direction 0
best m,c is 1.390000,25.890000 with error 11.866008 in direction 0
best m,c is 1.390000,25.900000 with error 11.863430 in direction 0
best m,c is 1.390000,25.910000 with error 11.860861 in direction 0
best m,c is 1.390000,25.920000 with error 11.858299 in direction 0
best m,c is 1.390000,25.930000 with error 11.855745 in direction 0
best m,c is 1.390000,25.940000 with error 11.853199 in direction 0
best m,c is 1.390000,25.950000 with error 11.850661 in direction 0
best m,c is 1.390000,25.960000 with error 11.848131 in direction 0
best m,c is 1.390000,25.970000 with error 11.845609 in direction 0
best m,c is 1.390000,25.980000 with error 11.843094 in direction 0
best m,c is 1.390000,25.990000 with error 11.840588 in direction 0
best m,c is 1.390000,26.000000 with error 11.838089 in direction 0
best m,c is 1.390000,26.010000 with error 11.835599 in direction 0
best m,c is 1.390000,26.020000 with error 11.833116 in direction 0
best m,c is 1.390000,26.030000 with error 11.830641 in direction 0
best m,c is 1.390000,26.040000 with error 11.828174 in direction 0
best m,c is 1.390000,26.050000 with error 11.825715 in direction 0
best m,c is 1.390000,26.060000 with error 11.823264 in direction 0
best m,c is 1.390000,26.070000 with error 11.820821 in direction 0
best m,c is 1.390000,26.080000 with error 11.818386 in direction 0
best m,c is 1.390000,26.090000 with error 11.815959 in direction 0
best m,c is 1.390000,26.100000 with error 11.813540 in direction 0
best m,c is 1.390000,26.110000 with error 11.811129 in direction 0
best m,c is 1.390000,26.120000 with error 11.808726 in direction 0
best m,c is 1.390000,26.130000 with error 11.806331 in direction 0
best m,c is 1.390000,26.140000 with error 11.803943 in direction 0
best m,c is 1.390000,26.150000 with error 11.801564 in direction 0
best m,c is 1.390000,26.160000 with error 11.799193 in direction 0
best m,c is 1.390000,26.170000 with error 11.796830 in direction 0
best m,c is 1.390000,26.180000 with error 11.794475 in direction 0
best m,c is 1.380000,26.190000 with error 11.792120 in direction 7
best m,c is 1.380000,26.200000 with error 11.789346 in direction 0
best m,c is 1.380000,26.210000 with error 11.786580 in direction 0
best m,c is 1.380000,26.220000 with error 11.783822 in direction 0
best m,c is 1.380000,26.230000 with error 11.781072 in direction 0
best m,c is 1.380000,26.240000 with error 11.778329 in direction 0
best m,c is 1.380000,26.250000 with error 11.775595 in direction 0
best m,c is 1.380000,26.260000 with error 11.772868 in direction 0
best m,c is 1.380000,26.270000 with error 11.770149 in direction 0
best m,c is 1.380000,26.280000 with error 11.767438 in direction 0
best m,c is 1.380000,26.290000 with error 11.764735 in direction 0
best m,c is 1.380000,26.300000 with error 11.762040 in direction 0
best m,c is 1.380000,26.310000 with error 11.759353 in direction 0
best m,c is 1.380000,26.320000 with error 11.756673 in direction 0
best m,c is 1.380000,26.330000 with error 11.754002 in direction 0
best m,c is 1.380000,26.340000 with error 11.751338 in direction 0
best m,c is 1.380000,26.350000 with error 11.748683 in direction 0
best m,c is 1.380000,26.360000 with error 11.746035 in direction 0
best m,c is 1.380000,26.370000 with error 11.743395 in direction 0
best m,c is 1.380000,26.380000 with error 11.740763 in direction 0
best m,c is 1.380000,26.390000 with error 11.738139 in direction 0
best m,c is 1.380000,26.400000 with error 11.735523 in direction 0
best m,c is 1.380000,26.410000 with error 11.732915 in direction 0
best m,c is 1.380000,26.420000 with error 11.730315 in direction 0
best m,c is 1.380000,26.430000 with error 11.727722 in direction 0
best m,c is 1.380000,26.440000 with error 11.725138 in direction 0
best m,c is 1.380000,26.450000 with error 11.722562 in direction 0
best m,c is 1.380000,26.460000 with error 11.719993 in direction 0
best m,c is 1.380000,26.470000 with error 11.717433 in direction 0
best m,c is 1.380000,26.480000 with error 11.714881 in direction 0
best m,c is 1.380000,26.490000 with error 11.712336 in direction 0
best m,c is 1.380000,26.500000 with error 11.709800 in direction 0
best m,c is 1.380000,26.510000 with error 11.707271 in direction 0
best m,c is 1.380000,26.520000 with error 11.704751 in direction 0
best m,c is 1.380000,26.530000 with error 11.702238 in direction 0
best m,c is 1.380000,26.540000 with error 11.699734 in direction 0
best m,c is 1.380000,26.550000 with error 11.697238 in direction 0
best m,c is 1.380000,26.560000 with error 11.694749 in direction 0
best m,c is 1.380000,26.570000 with error 11.692269 in direction 0
best m,c is 1.380000,26.580000 with error 11.689796 in direction 0
best m,c is 1.380000,26.590000 with error 11.687332 in direction 0
best m,c is 1.380000,26.600000 with error 11.684876 in direction 0
best m,c is 1.380000,26.610000 with error 11.682428 in direction 0
best m,c is 1.380000,26.620000 with error 11.679987 in direction 0
best m,c is 1.380000,26.630000 with error 11.677555 in direction 0
best m,c is 1.380000,26.640000 with error 11.675131 in direction 0
best m,c is 1.380000,26.650000 with error 11.672715 in direction 0
best m,c is 1.380000,26.660000 with error 11.670307 in direction 0
best m,c is 1.380000,26.670000 with error 11.667907 in direction 0
best m,c is 1.380000,26.680000 with error 11.665516 in direction 0
best m,c is 1.380000,26.690000 with error 11.663132 in direction 0
best m,c is 1.380000,26.700000 with error 11.660756 in direction 0
best m,c is 1.380000,26.710000 with error 11.658389 in direction 0
best m,c is 1.380000,26.720000 with error 11.656029 in direction 0
best m,c is 1.380000,26.730000 with error 11.653678 in direction 0
best m,c is 1.380000,26.740000 with error 11.651335 in direction 0
best m,c is 1.380000,26.750000 with error 11.649000 in direction 0
best m,c is 1.380000,26.760000 with error 11.646673 in direction 0
best m,c is 1.380000,26.770000 with error 11.644354 in direction 0
best m,c is 1.380000,26.780000 with error 11.642043 in direction 0
best m,c is 1.380000,26.790000 with error 11.639740 in direction 0
best m,c is 1.380000,26.800000 with error 11.637446 in direction 0
best m,c is 1.380000,26.810000 with error 11.635160 in direction 0
best m,c is 1.380000,26.820000 with error 11.632881 in direction 0
best m,c is 1.380000,26.830000 with error 11.630611 in direction 0
best m,c is 1.380000,26.840000 with error 11.628349 in direction 0
best m,c is 1.380000,26.850000 with error 11.626096 in direction 0
best m,c is 1.380000,26.860000 with error 11.623850 in direction 0
best m,c is 1.370000,26.870000 with error 11.621340 in direction 7
best m,c is 1.370000,26.880000 with error 11.618670 in direction 0
best m,c is 1.370000,26.890000 with error 11.616008 in direction 0
best m,c is 1.370000,26.900000 with error 11.613354 in direction 0
best m,c is 1.370000,26.910000 with error 11.610707 in direction 0
best m,c is 1.370000,26.920000 with error 11.608069 in direction 0
best m,c is 1.370000,26.930000 with error 11.605439 in direction 0
best m,c is 1.370000,26.940000 with error 11.602817 in direction 0
best m,c is 1.370000,26.950000 with error 11.600203 in direction 0
best m,c is 1.370000,26.960000 with error 11.597597 in direction 0
best m,c is 1.370000,26.970000 with error 11.594999 in direction 0
best m,c is 1.370000,26.980000 with error 11.592409 in direction 0
best m,c is 1.370000,26.990000 with error 11.589827 in direction 0
best m,c is 1.370000,27.000000 with error 11.587253 in direction 0
best m,c is 1.370000,27.010000 with error 11.584687 in direction 0
best m,c is 1.370000,27.020000 with error 11.582129 in direction 0
best m,c is 1.370000,27.030000 with error 11.579580 in direction 0
best m,c is 1.370000,27.040000 with error 11.577038 in direction 0
best m,c is 1.370000,27.050000 with error 11.574504 in direction 0
best m,c is 1.370000,27.060000 with error 11.571979 in direction 0
best m,c is 1.370000,27.070000 with error 11.569462 in direction 0
best m,c is 1.370000,27.080000 with error 11.566952 in direction 0
best m,c is 1.370000,27.090000 with error 11.564451 in direction 0
best m,c is 1.370000,27.100000 with error 11.561958 in direction 0
best m,c is 1.370000,27.110000 with error 11.559473 in direction 0
best m,c is 1.370000,27.120000 with error 11.556997 in direction 0
best m,c is 1.370000,27.130000 with error 11.554528 in direction 0
best m,c is 1.370000,27.140000 with error 11.552067 in direction 0
best m,c is 1.370000,27.150000 with error 11.549615 in direction 0
best m,c is 1.370000,27.160000 with error 11.547171 in direction 0
best m,c is 1.370000,27.170000 with error 11.544734 in direction 0
best m,c is 1.370000,27.180000 with error 11.542306 in direction 0
best m,c is 1.370000,27.190000 with error 11.539887 in direction 0
best m,c is 1.370000,27.200000 with error 11.537475 in direction 0
best m,c is 1.370000,27.210000 with error 11.535071 in direction 0
best m,c is 1.370000,27.220000 with error 11.532676 in direction 0
best m,c is 1.370000,27.230000 with error 11.530289 in direction 0
best m,c is 1.370000,27.240000 with error 11.527910 in direction 0
best m,c is 1.370000,27.250000 with error 11.525539 in direction 0
best m,c is 1.370000,27.260000 with error 11.523177 in direction 0
best m,c is 1.370000,27.270000 with error 11.520822 in direction 0
best m,c is 1.370000,27.280000 with error 11.518476 in direction 0
best m,c is 1.370000,27.290000 with error 11.516138 in direction 0
best m,c is 1.370000,27.300000 with error 11.513808 in direction 0
best m,c is 1.370000,27.310000 with error 11.511487 in direction 0
best m,c is 1.370000,27.320000 with error 11.509173 in direction 0
best m,c is 1.370000,27.330000 with error 11.506868 in direction 0
best m,c is 1.370000,27.340000 with error 11.504571 in direction 0
best m,c is 1.370000,27.350000 with error 11.502282 in direction 0
best m,c is 1.370000,27.360000 with error 11.500002 in direction 0
best m,c is 1.370000,27.370000 with error 11.497730 in direction 0
best m,c is 1.370000,27.380000 with error 11.495466 in direction 0
best m,c is 1.370000,27.390000 with error 11.493210 in direction 0
best m,c is 1.370000,27.400000 with error 11.490963 in direction 0
best m,c is 1.370000,27.410000 with error 11.488724 in direction 0
best m,c is 1.370000,27.420000 with error 11.486493 in direction 0
best m,c is 1.370000,27.430000 with error 11.484270 in direction 0
best m,c is 1.370000,27.440000 with error 11.482056 in direction 0
best m,c is 1.370000,27.450000 with error 11.479850 in direction 0
best m,c is 1.370000,27.460000 with error 11.477652 in direction 0
best m,c is 1.370000,27.470000 with error 11.475463 in direction 0
best m,c is 1.370000,27.480000 with error 11.473281 in direction 0
best m,c is 1.370000,27.490000 with error 11.471108 in direction 0
best m,c is 1.370000,27.500000 with error 11.468944 in direction 0
best m,c is 1.370000,27.510000 with error 11.466788 in direction 0
best m,c is 1.370000,27.520000 with error 11.464640 in direction 0
best m,c is 1.370000,27.530000 with error 11.462500 in direction 0
best m,c is 1.360000,27.540000 with error 11.460271 in direction 7
best m,c is 1.360000,27.550000 with error 11.457701 in direction 0
best m,c is 1.360000,27.560000 with error 11.455139 in direction 0
best m,c is 1.360000,27.570000 with error 11.452585 in direction 0
best m,c is 1.360000,27.580000 with error 11.450039 in direction 0
best m,c is 1.360000,27.590000 with error 11.447502 in direction 0
best m,c is 1.360000,27.600000 with error 11.444973 in direction 0
best m,c is 1.360000,27.610000 with error 11.442452 in direction 0
best m,c is 1.360000,27.620000 with error 11.439939 in direction 0
best m,c is 1.360000,27.630000 with error 11.437434 in direction 0
best m,c is 1.360000,27.640000 with error 11.434937 in direction 0
best m,c is 1.360000,27.650000 with error 11.432449 in direction 0
best m,c is 1.360000,27.660000 with error 11.429969 in direction 0
best m,c is 1.360000,27.670000 with error 11.427497 in direction 0
best m,c is 1.360000,27.680000 with error 11.425033 in direction 0
best m,c is 1.360000,27.690000 with error 11.422578 in direction 0
best m,c is 1.360000,27.700000 with error 11.420131 in direction 0
best m,c is 1.360000,27.710000 with error 11.417692 in direction 0
best m,c is 1.360000,27.720000 with error 11.415261 in direction 0
best m,c is 1.360000,27.730000 with error 11.412838 in direction 0
best m,c is 1.360000,27.740000 with error 11.410424 in direction 0
best m,c is 1.360000,27.750000 with error 11.408018 in direction 0
best m,c is 1.360000,27.760000 with error 11.405620 in direction 0
best m,c is 1.360000,27.770000 with error 11.403231 in direction 0
best m,c is 1.360000,27.780000 with error 11.400850 in direction 0
best m,c is 1.360000,27.790000 with error 11.398477 in direction 0
best m,c is 1.360000,27.800000 with error 11.396112 in direction 0
best m,c is 1.360000,27.810000 with error 11.393756 in direction 0
best m,c is 1.360000,27.820000 with error 11.391408 in direction 0
best m,c is 1.360000,27.830000 with error 11.389068 in direction 0
best m,c is 1.360000,27.840000 with error 11.386736 in direction 0
best m,c is 1.360000,27.850000 with error 11.384413 in direction 0
best m,c is 1.360000,27.860000 with error 11.382098 in direction 0
best m,c is 1.360000,27.870000 with error 11.379792 in direction 0
best m,c is 1.360000,27.880000 with error 11.377494 in direction 0
best m,c is 1.360000,27.890000 with error 11.375204 in direction 0
best m,c is 1.360000,27.900000 with error 11.372922 in direction 0
best m,c is 1.360000,27.910000 with error 11.370649 in direction 0
best m,c is 1.360000,27.920000 with error 11.368384 in direction 0
best m,c is 1.360000,27.930000 with error 11.366128 in direction 0
best m,c is 1.360000,27.940000 with error 11.363879 in direction 0
best m,c is 1.360000,27.950000 with error 11.361639 in direction 0
best m,c is 1.360000,27.960000 with error 11.359408 in direction 0
best m,c is 1.360000,27.970000 with error 11.357185 in direction 0
best m,c is 1.360000,27.980000 with error 11.354970 in direction 0
best m,c is 1.360000,27.990000 with error 11.352764 in direction 0
best m,c is 1.360000,28.000000 with error 11.350566 in direction 0
best m,c is 1.360000,28.010000 with error 11.348376 in direction 0
best m,c is 1.360000,28.020000 with error 11.346195 in direction 0
best m,c is 1.360000,28.030000 with error 11.344022 in direction 0
best m,c is 1.360000,28.040000 with error 11.341858 in direction 0
best m,c is 1.360000,28.050000 with error 11.339702 in direction 0
best m,c is 1.360000,28.060000 with error 11.337554 in direction 0
best m,c is 1.360000,28.070000 with error 11.335415 in direction 0
best m,c is 1.360000,28.080000 with error 11.333284 in direction 0
best m,c is 1.360000,28.090000 with error 11.331162 in direction 0
best m,c is 1.360000,28.100000 with error 11.329048 in direction 0
best m,c is 1.360000,28.110000 with error 11.326943 in direction 0
best m,c is 1.360000,28.120000 with error 11.324846 in direction 0
best m,c is 1.360000,28.130000 with error 11.322757 in direction 0
best m,c is 1.360000,28.140000 with error 11.320677 in direction 0
best m,c is 1.360000,28.150000 with error 11.318605 in direction 0
best m,c is 1.360000,28.160000 with error 11.316542 in direction 0
best m,c is 1.360000,28.170000 with error 11.314487 in direction 0
best m,c is 1.360000,28.180000 with error 11.312441 in direction 0
best m,c is 1.360000,28.190000 with error 11.310403 in direction 0
best m,c is 1.360000,28.200000 with error 11.308374 in direction 0
best m,c is 1.360000,28.210000 with error 11.306353 in direction 0
best m,c is 1.350000,28.220000 with error 11.303969 in direction 7
best m,c is 1.350000,28.230000 with error 11.301512 in direction 0
best m,c is 1.350000,28.240000 with error 11.299063 in direction 0
best m,c is 1.350000,28.250000 with error 11.296622 in direction 0
best m,c is 1.350000,28.260000 with error 11.294190 in direction 0
best m,c is 1.350000,28.270000 with error 11.291766 in direction 0
best m,c is 1.350000,28.280000 with error 11.289350 in direction 0
best m,c is 1.350000,28.290000 with error 11.286943 in direction 0
best m,c is 1.350000,28.300000 with error 11.284544 in direction 0
best m,c is 1.350000,28.310000 with error 11.282153 in direction 0
best m,c is 1.350000,28.320000 with error 11.279771 in direction 0
best m,c is 1.350000,28.330000 with error 11.277397 in direction 0
best m,c is 1.350000,28.340000 with error 11.275032 in direction 0
best m,c is 1.350000,28.350000 with error 11.272675 in direction 0
best m,c is 1.350000,28.360000 with error 11.270326 in direction 0
best m,c is 1.350000,28.370000 with error 11.267986 in direction 0
best m,c is 1.350000,28.380000 with error 11.265654 in direction 0
best m,c is 1.350000,28.390000 with error 11.263330 in direction 0
best m,c is 1.350000,28.400000 with error 11.261015 in direction 0
best m,c is 1.350000,28.410000 with error 11.258708 in direction 0
best m,c is 1.350000,28.420000 with error 11.256410 in direction 0
best m,c is 1.350000,28.430000 with error 11.254120 in direction 0
best m,c is 1.350000,28.440000 with error 11.251838 in direction 0
best m,c is 1.350000,28.450000 with error 11.249565 in direction 0
best m,c is 1.350000,28.460000 with error 11.247301 in direction 0
best m,c is 1.350000,28.470000 with error 11.245044 in direction 0
best m,c is 1.350000,28.480000 with error 11.242797 in direction 0
best m,c is 1.350000,28.490000 with error 11.240557 in direction 0
best m,c is 1.350000,28.500000 with error 11.238326 in direction 0
best m,c is 1.350000,28.510000 with error 11.236104 in direction 0
best m,c is 1.350000,28.520000 with error 11.233890 in direction 0
best m,c is 1.350000,28.530000 with error 11.231685 in direction 0
best m,c is 1.350000,28.540000 with error 11.229487 in direction 0
best m,c is 1.350000,28.550000 with error 11.227299 in direction 0
best m,c is 1.350000,28.560000 with error 11.225119 in direction 0
best m,c is 1.350000,28.570000 with error 11.222947 in direction 0
best m,c is 1.350000,28.580000 with error 11.220784 in direction 0
best m,c is 1.350000,28.590000 with error 11.218630 in direction 0
best m,c is 1.350000,28.600000 with error 11.216484 in direction 0
best m,c is 1.350000,28.610000 with error 11.214346 in direction 0
best m,c is 1.350000,28.620000 with error 11.212217 in direction 0
best m,c is 1.350000,28.630000 with error 11.210096 in direction 0
best m,c is 1.350000,28.640000 with error 11.207984 in direction 0
best m,c is 1.350000,28.650000 with error 11.205881 in direction 0
best m,c is 1.350000,28.660000 with error 11.203786 in direction 0
best m,c is 1.350000,28.670000 with error 11.201699 in direction 0
best m,c is 1.350000,28.680000 with error 11.199622 in direction 0
best m,c is 1.350000,28.690000 with error 11.197552 in direction 0
best m,c is 1.350000,28.700000 with error 11.195491 in direction 0
best m,c is 1.350000,28.710000 with error 11.193439 in direction 0
best m,c is 1.350000,28.720000 with error 11.191395 in direction 0
best m,c is 1.350000,28.730000 with error 11.189360 in direction 0
best m,c is 1.350000,28.740000 with error 11.187334 in direction 0
best m,c is 1.350000,28.750000 with error 11.185316 in direction 0
best m,c is 1.350000,28.760000 with error 11.183306 in direction 0
best m,c is 1.350000,28.770000 with error 11.181306 in direction 0
best m,c is 1.350000,28.780000 with error 11.179313 in direction 0
best m,c is 1.350000,28.790000 with error 11.177330 in direction 0
best m,c is 1.350000,28.800000 with error 11.175355 in direction 0
best m,c is 1.350000,28.810000 with error 11.173388 in direction 0
best m,c is 1.350000,28.820000 with error 11.171430 in direction 0
best m,c is 1.350000,28.830000 with error 11.169481 in direction 0
best m,c is 1.350000,28.840000 with error 11.167540 in direction 0
best m,c is 1.350000,28.850000 with error 11.165608 in direction 0
best m,c is 1.350000,28.860000 with error 11.163685 in direction 0
best m,c is 1.350000,28.870000 with error 11.161770 in direction 0
best m,c is 1.350000,28.880000 with error 11.159864 in direction 0
best m,c is 1.340000,28.890000 with error 11.157774 in direction 7
best m,c is 1.340000,28.900000 with error 11.155426 in direction 0
best m,c is 1.340000,28.910000 with error 11.153086 in direction 0
best m,c is 1.340000,28.920000 with error 11.150755 in direction 0
best m,c is 1.340000,28.930000 with error 11.148432 in direction 0
best m,c is 1.340000,28.940000 with error 11.146118 in direction 0
best m,c is 1.340000,28.950000 with error 11.143812 in direction 0
best m,c is 1.340000,28.960000 with error 11.141515 in direction 0
best m,c is 1.340000,28.970000 with error 11.139226 in direction 0
best m,c is 1.340000,28.980000 with error 11.136946 in direction 0
best m,c is 1.340000,28.990000 with error 11.134674 in direction 0
best m,c is 1.340000,29.000000 with error 11.132411 in direction 0
best m,c is 1.340000,29.010000 with error 11.130157 in direction 0
best m,c is 1.340000,29.020000 with error 11.127911 in direction 0
best m,c is 1.340000,29.030000 with error 11.125673 in direction 0
best m,c is 1.340000,29.040000 with error 11.123444 in direction 0
best m,c is 1.340000,29.050000 with error 11.121223 in direction 0
best m,c is 1.340000,29.060000 with error 11.119011 in direction 0
best m,c is 1.340000,29.070000 with error 11.116808 in direction 0
best m,c is 1.340000,29.080000 with error 11.114613 in direction 0
best m,c is 1.340000,29.090000 with error 11.112427 in direction 0
best m,c is 1.340000,29.100000 with error 11.110249 in direction 0
best m,c is 1.340000,29.110000 with error 11.108080 in direction 0
best m,c is 1.340000,29.120000 with error 11.105920 in direction 0
best m,c is 1.340000,29.130000 with error 11.103768 in direction 0
best m,c is 1.340000,29.140000 with error 11.101624 in direction 0
best m,c is 1.340000,29.150000 with error 11.099490 in direction 0
best m,c is 1.340000,29.160000 with error 11.097364 in direction 0
best m,c is 1.340000,29.170000 with error 11.095246 in direction 0
best m,c is 1.340000,29.180000 with error 11.093137 in direction 0
best m,c is 1.340000,29.190000 with error 11.091037 in direction 0
best m,c is 1.340000,29.200000 with error 11.088945 in direction 0
best m,c is 1.340000,29.210000 with error 11.086862 in direction 0
best m,c is 1.340000,29.220000 with error 11.084787 in direction 0
best m,c is 1.340000,29.230000 with error 11.082722 in direction 0
best m,c is 1.340000,29.240000 with error 11.080664 in direction 0
best m,c is 1.340000,29.250000 with error 11.078616 in direction 0
best m,c is 1.340000,29.260000 with error 11.076576 in direction 0
best m,c is 1.340000,29.270000 with error 11.074545 in direction 0
best m,c is 1.340000,29.280000 with error 11.072522 in direction 0
best m,c is 1.340000,29.290000 with error 11.070508 in direction 0
best m,c is 1.340000,29.300000 with error 11.068503 in direction 0
best m,c is 1.340000,29.310000 with error 11.066507 in direction 0
best m,c is 1.340000,29.320000 with error 11.064519 in direction 0
best m,c is 1.340000,29.330000 with error 11.062539 in direction 0
best m,c is 1.340000,29.340000 with error 11.060569 in direction 0
best m,c is 1.340000,29.350000 with error 11.058607 in direction 0
best m,c is 1.340000,29.360000 with error 11.056654 in direction 0
best m,c is 1.340000,29.370000 with error 11.054710 in direction 0
best m,c is 1.340000,29.380000 with error 11.052774 in direction 0
best m,c is 1.340000,29.390000 with error 11.050847 in direction 0
best m,c is 1.340000,29.400000 with error 11.048929 in direction 0
best m,c is 1.340000,29.410000 with error 11.047019 in direction 0
best m,c is 1.340000,29.420000 with error 11.045118 in direction 0
best m,c is 1.340000,29.430000 with error 11.043226 in direction 0
best m,c is 1.340000,29.440000 with error 11.041343 in direction 0
best m,c is 1.340000,29.450000 with error 11.039468 in direction 0
best m,c is 1.340000,29.460000 with error 11.037602 in direction 0
best m,c is 1.340000,29.470000 with error 11.035745 in direction 0
best m,c is 1.340000,29.480000 with error 11.033896 in direction 0
best m,c is 1.340000,29.490000 with error 11.032057 in direction 0
best m,c is 1.340000,29.500000 with error 11.030226 in direction 0
best m,c is 1.340000,29.510000 with error 11.028404 in direction 0
best m,c is 1.340000,29.520000 with error 11.026590 in direction 0
best m,c is 1.340000,29.530000 with error 11.024786 in direction 0
best m,c is 1.340000,29.540000 with error 11.022990 in direction 0
best m,c is 1.340000,29.550000 with error 11.021203 in direction 0
best m,c is 1.330000,29.560000 with error 11.019415 in direction 7
best m,c is 1.330000,29.570000 with error 11.017180 in direction 0
best m,c is 1.330000,29.580000 with error 11.014955 in direction 0
best m,c is 1.330000,29.590000 with error 11.012737 in direction 0
best m,c is 1.330000,29.600000 with error 11.010529 in direction 0
best m,c is 1.330000,29.610000 with error 11.008329 in direction 0
best m,c is 1.330000,29.620000 with error 11.006137 in direction 0
best m,c is 1.330000,29.630000 with error 11.003955 in direction 0
best m,c is 1.330000,29.640000 with error 11.001781 in direction 0
best m,c is 1.330000,29.650000 with error 10.999616 in direction 0
best m,c is 1.330000,29.660000 with error 10.997459 in direction 0
best m,c is 1.330000,29.670000 with error 10.995311 in direction 0
best m,c is 1.330000,29.680000 with error 10.993172 in direction 0
best m,c is 1.330000,29.690000 with error 10.991041 in direction 0
best m,c is 1.330000,29.700000 with error 10.988919 in direction 0
best m,c is 1.330000,29.710000 with error 10.986806 in direction 0
best m,c is 1.330000,29.720000 with error 10.984701 in direction 0
best m,c is 1.330000,29.730000 with error 10.982605 in direction 0
best m,c is 1.330000,29.740000 with error 10.980518 in direction 0
best m,c is 1.330000,29.750000 with error 10.978440 in direction 0
best m,c is 1.330000,29.760000 with error 10.976370 in direction 0
best m,c is 1.330000,29.770000 with error 10.974309 in direction 0
best m,c is 1.330000,29.780000 with error 10.972257 in direction 0
best m,c is 1.330000,29.790000 with error 10.970213 in direction 0
best m,c is 1.330000,29.800000 with error 10.968178 in direction 0
best m,c is 1.330000,29.810000 with error 10.966152 in direction 0
best m,c is 1.330000,29.820000 with error 10.964135 in direction 0
best m,c is 1.330000,29.830000 with error 10.962126 in direction 0
best m,c is 1.330000,29.840000 with error 10.960127 in direction 0
best m,c is 1.330000,29.850000 with error 10.958136 in direction 0
best m,c is 1.330000,29.860000 with error 10.956153 in direction 0
best m,c is 1.330000,29.870000 with error 10.954180 in direction 0
best m,c is 1.330000,29.880000 with error 10.952215 in direction 0
best m,c is 1.330000,29.890000 with error 10.950259 in direction 0
best m,c is 1.330000,29.900000 with error 10.948312 in direction 0
best m,c is 1.330000,29.910000 with error 10.946374 in direction 0
best m,c is 1.330000,29.920000 with error 10.944444 in direction 0
best m,c is 1.330000,29.930000 with error 10.942523 in direction 0
best m,c is 1.330000,29.940000 with error 10.940611 in direction 0
best m,c is 1.330000,29.950000 with error 10.938708 in direction 0
best m,c is 1.330000,29.960000 with error 10.936814 in direction 0
best m,c is 1.330000,29.970000 with error 10.934928 in direction 0
best m,c is 1.330000,29.980000 with error 10.933051 in direction 0
best m,c is 1.330000,29.990000 with error 10.931184 in direction 0
best m,c is 1.330000,30.000000 with error 10.929324 in direction 0
best m,c is 1.330000,30.010000 with error 10.927474 in direction 0
best m,c is 1.330000,30.020000 with error 10.925633 in direction 0
best m,c is 1.330000,30.030000 with error 10.923800 in direction 0
best m,c is 1.330000,30.040000 with error 10.921977 in direction 0
best m,c is 1.330000,30.050000 with error 10.920162 in direction 0
best m,c is 1.330000,30.060000 with error 10.918356 in direction 0
best m,c is 1.330000,30.070000 with error 10.916559 in direction 0
best m,c is 1.330000,30.080000 with error 10.914770 in direction 0
best m,c is 1.330000,30.090000 with error 10.912991 in direction 0
best m,c is 1.330000,30.100000 with error 10.911220 in direction 0
best m,c is 1.330000,30.110000 with error 10.909459 in direction 0
best m,c is 1.330000,30.120000 with error 10.907706 in direction 0
best m,c is 1.330000,30.130000 with error 10.905962 in direction 0
best m,c is 1.330000,30.140000 with error 10.904227 in direction 0
